source,phi1_inf,phi2_inf
fix_phi2,0.14919416655029846,0.14388771929824562
fix_phi2,0.14944864947061912,0.1443887218045113
fix_phi2,0.14970350112252742,0.14488972431077696
fix_phi2,0.15021566955761836,0.14589172932330827
fix_phi2,0.15047296948807132,0.14639273182957394
fix_phi2,0.15073069944374998,0.1468937343358396
fix_phi2,0.1509894168265513,0.14739473684210527
fix_phi2,0.15124861922880004,0.14789573934837094
fix_phi2,0.15150875835491545,0.1483967418546366
fix_phi2,0.15176945836910227,0.14889774436090225
fix_phi2,0.15203102194106366,0.14939874686716792
fix_phi2,0.15255623631535872,0.15040075187969926
fix_phi2,0.1528200187395925,0.15090175438596493
fix_phi2,0.1530844312330874,0.1514027568922306
fix_phi2,0.153349805847497,0.15190375939849624
fix_phi2,0.1536156376798428,0.1524047619047619
fix_phi2,0.15388264474537958,0.15290576441102757
fix_phi2,0.1541498881302104,0.15340676691729324
fix_phi2,0.15441851451507155,0.1539077694235589
fix_phi2,0.15495731891839198,0.15490977443609025
fix_phi2,0.15522766049161754,0.1554107769423559
fix_phi2,0.15549923095598525,0.15591177944862156
fix_phi2,0.15577125832315233,0.15641278195488723
fix_phi2,0.15604428553303165,0.1569137844611529
fix_phi2,0.1563180533035588,0.15741478696741856
fix_phi2,0.15659252003444313,0.15791578947368423
fix_phi2,0.15742137918370505,0.1594187969924812
fix_phi2,0.15769869491299787,0.15991979949874688
fix_phi2,0.1579775928127007,0.16042080200501255
fix_phi2,0.15825672958100392,0.16092180451127822
fix_phi2,0.15853709508653677,0.16142280701754386
fix_phi2,0.1588181356027504,0.16192380952380953
fix_phi2,0.15909993274520023,0.1624248120300752
fix_phi2,0.15938297878527907,0.16292581453634086
fix_phi2,0.15966615869682887,0.16342681704260653
fix_phi2,0.15995102997968863,0.1639278195488722
fix_phi2,0.16023583411730422,0.16442882205513784
fix_phi2,0.16052217892737147,0.1649298245614035
fix_phi2,0.1608090314724451,0.16543082706766918
fix_phi2,0.16109679367107027,0.16593182957393485
fix_phi2,0.16138583897783979,0.16643283208020052
fix_phi2,0.16167494186394096,0.16693383458646618
fix_phi2,0.1619658710449416,0.16743483709273185
fix_phi2,0.1622567056146826,0.1679358395989975
