source,phi1_inf,phi2_inf
fix_phi2,0.08079402246896004,0.0001
fix_phi2,0.08099211565612843,0.0006010025062656643
fix_phi2,0.08113435680627021,0.0011020050125313285
fix_phi2,0.08125958888681978,0.0016030075187969926
fix_phi2,0.08137415472297335,0.0021040100250626567
fix_phi2,0.08148251185925695,0.002605012531328321
fix_phi2,0.0815864064549494,0.003106015037593985
fix_phi2,0.08168689727739396,0.0036070175438596493
fix_phi2,0.08178440611642344,0.004108020050125314
fix_phi2,0.08197086184748226,0.005110025062656643
fix_phi2,0.08206148358041311,0.005611027568922307
fix_phi2,0.08289798583818907,0.010621052631578948
fix_phi2,0.0831312863881007,0.01212406015037594
fix_phi2,0.08335922324196905,0.013627067669172934
fix_phi2,0.08358078955024938,0.015130075187969926
fix_phi2,0.08387064403562038,0.01713408521303258
fix_phi2,0.08394114432428486,0.017635087719298247
fix_phi2,0.08401143364759427,0.018136090225563912
fix_phi2,0.08408160092124041,0.018637092731829577
fix_phi2,0.08415176959503956,0.01913809523809524
fix_phi2,0.0842221199949153,0.019639097744360904
fix_phi2,0.08429180535561584,0.02014010025062657
fix_phi2,0.084359358788973,0.02064110275689223
fix_phi2,0.08442663735938434,0.021142105263157896
fix_phi2,0.0844937140355331,0.02164310776942356
fix_phi2,0.08456070126600508,0.022144110275689226
fix_phi2,0.08462778252133642,0.022645112781954888
fix_phi2,0.08469528541196773,0.023146115288220553
fix_phi2,0.08476391739721126,0.02364711779448622
fix_phi2,0.08482914767827117,0.02414812030075188
fix_phi2,0.08489347386174681,0.024649122807017546
fix_phi2,0.0849572782891978,0.02515012531328321
fix_phi2,0.08502056597920257,0.025651127819548876
fix_phi2,0.08508308245776458,0.026152130325814538
fix_phi1,0.08577142857142858,0.031600334850498735
