phi1_c,phi2_c,D_analytic,C_analytic,D_finite_diff,C_finite_diff,tie_tip_phi1,tie_tip_phi2,tie_tip_length,route_gap
0.15866025660400102,0.3707515081018924,5.186961971048731e-13,-9.707790127322369e-13,3.4964271193871355e-06,4.951594689828198e-05,0.1586596345936832,0.37075067042126375,0.0001000000158631495,1.0433626747486435e-06
0.37075150810198515,0.15866025660382077,1.9106494164589094e-11,1.886846234810946e-11,3.512340441602646e-06,4.9960036108132044e-05,0.3706576957528164,0.15858948917741894,0.00010000000022812602,0.00011751078884980195
