source,phi1_inf,phi2_inf
fix_phi2,0.07810182976416703,0.0001
fix_phi2,0.08020586521820225,0.011122055137844613
fix_phi2,0.08048240116933578,0.013126065162907269
fix_phi2,0.08068340210185918,0.014629072681704262
fix_phi2,0.08075050968412996,0.015130075187969926
fix_phi2,0.08081510332912885,0.015631077694235593
fix_phi2,0.08087848556893878,0.016132080200501255
fix_phi2,0.08094120090846875,0.01663308270676692
fix_phi2,0.08100329536963809,0.01713408521303258
fix_phi2,0.08106483288771006,0.017635087719298247
fix_phi1,0.08176340852130327,0.023494627184568184
