source,phi1_inf,phi2_inf
fix_phi2,0.12315104370177864,0.08577142857142858
fix_phi2,0.1273936338497954,0.0967934837092732
fix_phi2,0.13185997992522883,0.10781553884711781
fix_phi2,0.13206851418657142,0.10831654135338348
fix_phi2,0.13227767295981205,0.10881754385964913
fix_phi2,0.13290819169809465,0.11032055137844614
fix_phi2,0.13311925757401546,0.1108215538847118
fix_phi2,0.13333103593222492,0.11132255639097746
fix_phi2,0.13375588579754338,0.11232456140350879
fix_phi2,0.13396916818435725,0.11282556390977445
fix_phi2,0.13678947452395676,0.11933859649122809
fix_phi2,0.1385708353814929,0.1233466165413534
fix_phi2,0.13879611343133264,0.12384761904761907
fix_phi2,0.1390218600344595,0.12434862155388474
fix_phi2,0.1397025582694166,0.12585162907268171
fix_phi2,0.13993084052783297,0.12635263157894738
fix_phi2,0.1406183552836972,0.12785563909774436
fix_phi2,0.14084900397690298,0.12835664160401003
fix_phi2,0.1410798012151355,0.1288576441102757
fix_phi2,0.1413115233789873,0.12935864661654137
fix_phi2,0.1417764476509173,0.13036065162907268
fix_phi2,0.142009873359322,0.13086165413533835
fix_phi2,0.14271357759118153,0.13236466165413535
fix_phi2,0.14294963809132155,0.13286566416040102
fix_phi2,0.1431858179363446,0.13336666666666666
fix_phi2,0.14342320105431494,0.13386766917293233
fix_phi2,0.14389924279190489,0.13486967418546367
fix_phi2,0.14413773933691443,0.13537067669172934
fix_phi2,0.14437769920151045,0.135871679197995
fix_phi2,0.1446174574959505,0.13637268170426065
fix_phi2,0.14485859944003043,0.13687368421052631
fix_phi2,0.14509970590245497,0.13737468671679198
fix_phi2,0.14534204863113598,0.13787568922305765
fix_phi2,0.1455845038762856,0.13837669172932332
fix_phi2,0.14607187100387561,0.13937869674185463
fix_phi2,0.14631667217134803,0.1398796992481203
fix_phi2,0.14656182712501717,0.14038070175438597
fix_phi2,0.1468078869014896,0.14088170426065164
fix_phi2,0.14705439232620923,0.1413827067669173
fix_phi2,0.14730173138471075,0.14188370927318297
fix_phi2,0.14754958694144138,0.14238471177944864
fix_phi2,0.147798227161437,0.14288571428571428
fix_phi2,0.14829739641900408,0.14388771929824562
fix_phi2,0.14854794705566501,0.1443887218045113
fix_phi2,0.14879926209728944,0.14488972431077696
fix_phi2,0.14905115460307228,0.14539072681704263
fix_phi2,0.14930384803790356,0.14589172932330827
fix_phi2,0.14955707574719676,0.14639273182957394
fix_phi2,0.1498111791927101,0.1468937343358396
fix_phi2,0.15006573247001448,0.14739473684210527
fix_phi2,0.15032128191494595,0.14789573934837094
fix_phi2,0.15057714729993715,0.1483967418546366
fix_phi2,0.15083418436792026,0.14889774436090225
fix_phi2,0.15109134346405356,0.14939874686716792
fix_phi2,0.1513499171049635,0.1498997493734336
fix_phi2,0.15160834510328935,0.15040075187969926
fix_phi2,0.15186851390510453,0.15090175438596493
fix_phi2,0.15212817757816477,0.1514027568922306
fix_phi2,0.1523900130014115,0.15190375939849624
fix_phi2,0.1526508679077921,0.1524047619047619
fix_phi2,0.1529143053458359,0.15290576441102757
fix_phi2,0.15317644540950048,0.15340676691729324
fix_phi2,0.153441223549382,0.1539077694235589
fix_phi2,0.1537049426487236,0.15440877192982458
fix_phi2,0.15397102995025325,0.15490977443609025
fix_phi2,0.15423639688373467,0.1554107769423559
fix_phi2,0.1545037494372796,0.15591177944862156
fix_phi2,0.15477085232884133,0.15641278195488723
fix_phi2,0.15503940908377037,0.1569137844611529
fix_phi2,0.15530836383199237,0.15741478696741856
fix_phi2,0.1555780392647788,0.15791578947368423
fix_phi2,0.15584900312761588,0.15841679197994987
fix_phi2,0.15611967544767505,0.15891779448621554
fix_phi2,0.15639287011379346,0.1594187969924812
fix_phi2,0.1566643611667273,0.15991979949874688
fix_phi2,0.15693933000175955,0.16042080200501255
fix_phi2,0.15721215319205034,0.16092180451127822
fix_phi2,0.15748828555636485,0.16142280701754386
fix_phi2,0.15776313106191597,0.16192380952380953
fix_phi2,0.15804027855886169,0.1624248120300752
fix_phi2,0.15831741608547872,0.16292581453634086
fix_phi2,0.1585953491953174,0.16342681704260653
fix_phi2,0.15887521360938697,0.1639278195488722
fix_phi2,0.15915355462984174,0.16442882205513784
fix_phi2,0.15943611594108895,0.1649298245614035
fix_phi2,0.1597149851231869,0.16543082706766918
fix_phi2,0.1599985281993329,0.16593182957393485
fix_phi2,0.16027980189114313,0.16643283208020052
fix_phi2,0.1605639905187215,0.16693383458646618
fix_phi2,0.16084834411984422,0.16743483709273185
fix_phi2,0.16113254448136474,0.1679358395989975
fix_phi2,0.1614215431356769,0.16843684210526316
fix_phi2,0.16170427316886476,0.16893784461152883
fix_phi2,0.16199424895557804,0.1694388471177945
fix_phi2,0.16227938195616803,0.16993984962406017
fix_phi2,0.1625696993015898,0.17044085213032584
fix_phi2,0.1628587426051444,0.17094185463659148
fix_phi2,0.1631478598264191,0.17144285714285715
fix_phi2,0.1634439075689875,0.17194385964912282
fix_phi2,0.1637284973435947,0.17244486215538848
fix_phi2,0.16402559049811552,0.17294586466165415
fix_phi2,0.16431301932518896,0.17344686716791982
fix_phi2,0.16460872689965655,0.17394786967418546
fix_phi2,0.1649080781824826,0.17444887218045113
fix_phi2,0.1651924989208065,0.1749498746867168
fix_phi2,0.1654979645759676,0.17545087719298247
fix_phi2,0.16578207014045726,0.17595187969924814
fix_phi2,0.16608227501588174,0.1764528822055138
fix_phi2,0.16638458381772134,0.17695388471177945
fix_phi2,0.16666793233652352,0.17745488721804512
fix_phi2,0.1669806034168172,0.17795588972431078
fix_phi2,0.1672633798574528,0.17845689223057645
fix_phi2,0.16756310804227711,0.17895789473684212
fix_phi2,0.16786896844074997,0.1794588972431078
