source,phi1_inf,phi2_inf
fix_phi2,0.14986195650033637,0.14338671679197995
fix_phi2,0.15220571873486163,0.14789573934837094
fix_phi2,0.1584818082923065,0.1594187969924812
fix_phi2,0.1596178827449748,0.16142280701754386
fix_phi2,0.15990420857265708,0.16192380952380953
fix_phi2,0.16076799171129977,0.16342681704260653
fix_phi2,0.16105777383062625,0.1639278195488722
fix_phi2,0.16134843852090955,0.16442882205513784
fix_phi2,0.16222571424644627,0.16593182957393485
fix_phi2,0.16252008037932408,0.16643283208020052
fix_phi2,0.1628152321459068,0.16693383458646618
fix_phi2,0.16311133119712878,0.16743483709273185
fix_phi2,0.1634085379812311,0.1679358395989975
fix_phi2,0.16370634721244146,0.16843684210526316
fix_phi2,0.16400540169444242,0.16893784461152883
fix_phi2,0.16430519826764892,0.1694388471177945
fix_phi2,0.16460601674361666,0.16993984962406017
fix_phi2,0.16490796432019872,0.17044085213032584
fix_phi2,0.16521051591021277,0.17094185463659148
fix_phi2,0.16551436222639943,0.17144285714285715
fix_phi2,0.16612461201941758,0.17244486215538848
fix_phi2,0.1664315072234616,0.17294586466165415
fix_phi2,0.16673888087985161,0.17344686716791982
fix_phi2,0.16704761579312694,0.17394786967418546
fix_phi2,0.16735726762286224,0.17444887218045113
fix_phi2,0.16766779341853932,0.1749498746867168
fix_phi2,0.16797966311007953,0.17545087719298247
fix_phi2,0.16829214882701593,0.17595187969924814
fix_phi2,0.16860585452725804,0.1764528822055138
fix_phi2,0.1689208065837818,0.17695388471177945
fix_phi2,0.1692362873348609,0.17745488721804512
fix_phi2,0.16955320608140248,0.17795588972431078
fix_phi2,0.16987109344798862,0.17845689223057645
fix_phi2,0.17018982591185672,0.17895789473684212
fix_phi2,0.17050999494896968,0.1794588972431078
fix_phi2,0.1708308959517624,0.17995989974937346
fix_phi2,0.1711529128109907,0.1804609022556391
fix_phi2,0.17147637235217364,0.18096190476190477
fix_phi2,0.17180036481691643,0.18146290726817044
fix_phi2,0.1721257012526108,0.1819639097744361
fix_phi2,0.1724524934197959,0.18246491228070177
fix_phi2,0.17277965675083606,0.18296591478696744
fix_phi2,0.1731083491593305,0.18346691729323308
fix_phi2,0.17343845559184462,0.18396791979949875
fix_phi2,0.17376893451180014,0.18446892230576442
fix_phi2,0.17410101917374912,0.1849699248120301
fix_phi2,0.17443449330017446,0.18547092731829576
fix_phi2,0.17476836742211962,0.18597192982456143
fix_phi2,0.17510387902670116,0.18647293233082707
fix_phi2,0.17544084037606017,0.18697393483709274
fix_phi2,0.1757781324825306,0.1874749373433584
fix_phi2,0.17611710238140416,0.18797593984962407
fix_phi2,0.17645764592548485,0.18847694235588974
fix_phi2,0.17679841635394788,0.1889779448621554
fix_phi2,0.17714087036972484,0.18947894736842105
fix_phi2,0.17748494525814024,0.18997994987468672
fix_phi2,0.1778294186722921,0.1904809523809524
fix_phi2,0.17817537418966062,0.19098195488721806
fix_phi2,0.1785230066807693,0.19148295739348373
fix_phi2,0.17887135749378172,0.1919839598997494
fix_phi2,0.17922081939725648,0.19248496240601504
fix_phi2,0.17957202517552281,0.1929859649122807
fix_phi2,0.1799244783165,0.19348696741854637
fix_phi2,0.18027743303296273,0.19398796992481204
fix_phi2,0.18063221235609403,0.1944889724310777
fix_phi2,0.18098871473002165,0.19498997493734338
fix_phi2,0.18134547566341058,0.19549097744360905
fix_phi2,0.1817038059961271,0.1959919799498747
fix_phi2,0.18206394611777052,0.19649298245614036
fix_phi2,0.1824252624076407,0.19699398496240603
fix_phi2,0.18278708660869758,0.1974949874686717
fix_phi2,0.18315082787443654,0.19799598997493736
fix_phi2,0.18351638336415624,0.19849699248120303
fix_phi2,0.18388240750255325,0.19899799498746867
fix_phi2,0.18424966882636265,0.19949899749373434
fix_phi2,0.1846188612972771,0.2
fix_phi1,0.18096190476190477,0.19495255432215003
fix_phi1,0.18146290726817044,0.19565592523025935
