source,phi1_inf,phi2_inf
fix_phi2,0.09218082492964831,0.0001
fix_phi2,0.0923216546053032,0.0006010025062656643
fix_phi2,0.09243920076717738,0.0011020050125313285
fix_phi2,0.09255719237719646,0.0016030075187969926
fix_phi2,0.09267565087979314,0.0021040100250626567
fix_phi2,0.0927932699224552,0.002605012531328321
fix_phi2,0.09289932879130373,0.003106015037593985
fix_phi2,0.09300915162574726,0.0036070175438596493
fix_phi2,0.0931212527837913,0.004108020050125314
fix_phi2,0.09323490010565999,0.004609022556390978
fix_phi2,0.09334293548506925,0.005110025062656643
fix_phi2,0.09344867891210552,0.005611027568922307
fix_phi2,0.09355716407188831,0.0061120300751879705
fix_phi2,0.09366759979515263,0.006613032581453635
fix_phi2,0.09377951205442102,0.007114035087719299
fix_phi2,0.09388314449859703,0.0076150375939849635
fix_phi2,0.09398894106215853,0.008116040100250627
fix_phi2,0.09409692214283584,0.00861704260651629
fix_phi2,0.09420659605841583,0.009118045112781956
fix_phi2,0.09431510593487472,0.009619047619047619
fix_phi2,0.09441872535690657,0.010120050125313284
fix_phi2,0.09452468121297904,0.010621052631578948
fix_phi2,0.09463248111829704,0.011122055137844613
fix_phi2,0.09474179174492219,0.011623057644110276
fix_phi2,0.09484758067885524,0.01212406015037594
fix_phi2,0.09495180740055124,0.012625062656641605
fix_phi2,0.09505798553736751,0.013126065162907269
fix_phi2,0.09516578146392393,0.013627067669172934
fix_phi2,0.09527495679583638,0.014128070175438597
fix_phi2,0.09537883106182057,0.014629072681704262
fix_phi2,0.09548358054069875,0.015130075187969926
fix_phi2,0.0955900271106108,0.015631077694235593
fix_phi2,0.09569793253314042,0.016132080200501255
fix_phi2,0.09580607316001577,0.01663308270676692
fix_phi2,0.09590955057389342,0.01713408521303258
fix_phi2,0.09601478166139657,0.017635087719298247
fix_phi2,0.09612153177541931,0.018136090225563912
fix_phi2,0.09622962507062512,0.018637092731829577
fix_phi2,0.09633607063168326,0.01913809523809524
fix_phi2,0.09644019835847492,0.019639097744360904
fix_phi2,0.09654588889811633,0.02014010025062657
fix_phi2,0.09665296908148668,0.02064110275689223
fix_phi2,0.09676130659521509,0.021142105263157896
fix_phi2,0.09686636752998527,0.02164310776942356
fix_phi2,0.09697108007850708,0.022144110275689226
fix_phi2,0.09707721635979175,0.022645112781954888
fix_phi2,0.0971846462353963,0.023146115288220553
fix_phi2,0.09729326942459991,0.02364711779448622
fix_phi2,0.09739714281628772,0.02414812030075188
fix_phi2,0.09750239455577263,0.024649122807017546
fix_phi2,0.09760896646300406,0.02515012531328321
fix_phi2,0.09771676013585992,0.025651127819548876
fix_phi2,0.09782408805889815,0.026152130325814538
fix_phi2,0.09792850630986033,0.026653132832080203
fix_phi2,0.09803426267419905,0.027154135338345868
fix_phi2,0.09814126142471458,0.027655137844611533
fix_phi2,0.09824942869047086,0.028156140350877195
fix_phi2,0.09835553654211178,0.02865714285714286
fix_phi2,0.09846051344771155,0.029158145363408525
fix_phi2,0.09856674628632663,0.029659147869674187
fix_phi2,0.09867416344511121,0.030160150375939852
fix_phi2,0.09878271088843188,0.030661152882205518
fix_phi2,0.09888768516083528,0.031162155388471183
fix_phi2,0.09899317606851535,0.03166315789473685
fix_phi2,0.09909986113608032,0.03216416040100251
fix_phi2,0.0992076883164194,0.032665162907268175
fix_phi2,0.09931573519632714,0.033166165413533844
fix_phi2,0.09942050354023317,0.033667167919799505
fix_phi2,0.09952647041128744,0.03416817042606517
fix_phi2,0.09963358605001392,0.034669172932330836
fix_phi2,0.09974181503159844,0.0351701754385965
fix_phi2,0.09984867510235208,0.035671177944862166
fix_phi2,0.0999539338475915,0.03617218045112783
fix_phi2,0.10006034319523782,0.03667318295739349
fix_phi2,0.10016786974523977,0.03717418546365916
fix_phi2,0.10027649290011155,0.03767518796992482
fix_phi2,0.10038218956337816,0.03817619047619048
fix_phi2,0.10048789463748209,0.03867719298245615
fix_phi2,0.10059471639684847,0.03917819548872181
fix_phi2,0.10070263611033378,0.039679197994987474
fix_phi2,0.10081117246186605,0.04018020050125314
fix_phi2,0.10091617229989325,0.040681203007518804
fix_phi2,0.10102228413507637,0.041182205513784466
fix_phi2,0.10112949116802154,0.041683208020050135
fix_phi2,0.10123778853724533,0.042184210526315796
fix_phi2,0.1013451061636937,0.042685213032581465
