point_id,phi1_inf,phi2_inf,state,z,phi1,phi2
A,0.12985964912280704,0.14731505515757057,state1,7.607607607607608,0.12995699343741293,0.1474188348214128
A,0.12985964912280704,0.14731505515757057,state1,7.617617617617618,0.1299558024618565,0.1474175651713704
A,0.12985964912280704,0.14731505515757057,state1,7.627627627627628,0.12995462588628245,0.14741631087110074
A,0.12985964912280704,0.14731505515757057,state1,7.637637637637638,0.12995346353473025,0.14741507173307208
A,0.12985964912280704,0.14731505515757057,state1,7.647647647647648,0.12995231523336087,0.1474138475720127
A,0.12985964912280704,0.14731505515757057,state1,7.657657657657658,0.12995118081043067,0.14741263820488332
A,0.12985964912280704,0.14731505515757057,state1,7.667667667667668,0.12995006009626606,0.14741144345085008
A,0.12985964912280704,0.14731505515757057,state1,7.677677677677678,0.1299489529232384,0.14741026313125774
A,0.12985964912280704,0.14731505515757057,state1,7.687687687687688,0.12994785912573903,0.14740909706960312
A,0.12985964912280704,0.14731505515757057,state1,7.697697697697698,0.12994677854015463,0.14740794509150904
A,0.12985964912280704,0.14731505515757057,state1,7.707707707707708,0.12994571100484315,0.14740680702469833
A,0.12985964912280704,0.14731505515757057,state1,7.717717717717718,0.12994465636010955,0.14740568269896845
A,0.12985964912280704,0.14731505515757057,state1,7.727727727727728,0.12994361444818237,0.14740457194616616
A,0.12985964912280704,0.14731505515757057,state1,7.737737737737738,0.1299425851131901,0.1474034746001625
A,0.12985964912280704,0.14731505515757057,state1,7.747747747747748,0.12994156820113809,0.14740239049682832
A,0.12985964912280704,0.14731505515757057,state1,7.757757757757758,0.1299405635598857,0.14740131947400978
A,0.12985964912280704,0.14731505515757057,state1,7.767767767767768,0.12993957103912368,0.14740026137150433
A,0.12985964912280704,0.14731505515757057,state1,7.777777777777778,0.1299385904903519,0.14739921603103706
A,0.12985964912280704,0.14731505515757057,state1,7.787787787787788,0.1299376217668572,0.147398183296237
A,0.12985964912280704,0.14731505515757057,state1,7.797797797797798,0.12993666472369164,0.14739716301261396
A,0.12985964912280704,0.14731505515757057,state1,7.807807807807808,0.12993571921765099,0.1473961550275358
A,0.12985964912280704,0.14731505515757057,state1,7.817817817817818,0.12993478510725334,0.1473951591902055
A,0.12985964912280704,0.14731505515757057,state1,7.827827827827828,0.12993386225271825,0.14739417535163882
A,0.12985964912280704,0.14731505515757057,state1,7.837837837837838,0.12993295051594575,0.14739320336464237
A,0.12985964912280704,0.14731505515757057,state1,7.847847847847848,0.12993204976049602,0.14739224308379154
A,0.12985964912280704,0.14731505515757057,state1,7.857857857857858,0.12993115985156894,0.1473912943654089
A,0.12985964912280704,0.14731505515757057,state1,7.867867867867868,0.1299302806559842,0.14739035706754305
A,0.12985964912280704,0.14731505515757057,state1,7.877877877877878,0.1299294120421613,0.14738943104994726
A,0.12985964912280704,0.14731505515757057,state1,7.887887887887888,0.12992855388010016,0.14738851617405888
A,0.12985964912280704,0.14731505515757057,state1,7.897897897897898,0.12992770604136172,0.14738761230297848
A,0.12985964912280704,0.14731505515757057,state1,7.907907907907908,0.1299268683990488,0.1473867193014498
A,0.12985964912280704,0.14731505515757057,state1,7.917917917917918,0.12992604082778725,0.14738583703583946
A,0.12985964912280704,0.14731505515757057,state1,7.927927927927928,0.1299252232037073,0.14738496537411708
A,0.12985964912280704,0.14731505515757057,state1,7.937937937937938,0.12992441540442515,0.1473841041858357
A,0.12985964912280704,0.14731505515757057,state1,7.947947947947948,0.12992361730902463,0.1473832533421124
A,0.12985964912280704,0.14731505515757057,state1,7.957957957957958,0.12992282879803946,0.14738241271560917
A,0.12985964912280704,0.14731505515757057,state1,7.967967967967968,0.1299220497534352,0.14738158218051378
A,0.12985964912280704,0.14731505515757057,state1,7.977977977977978,0.12992128005859174,0.1473807616125213
A,0.12985964912280704,0.14731505515757057,state1,7.987987987987988,0.12992051959828618,0.14737995088881553
A,0.12985964912280704,0.14731505515757057,state1,7.997997997997998,0.12991976825867532,0.14737914988805062
A,0.12985964912280704,0.14731505515757057,state1,8.008008008008009,0.1299190259272789,0.14737835849033312
A,0.12985964912280704,0.14731505515757057,state1,8.018018018018019,0.12991829249296294,0.14737757657720413
A,0.12985964912280704,0.14731505515757057,state1,8.028028028028029,0.12991756784592284,0.14737680403162168
A,0.12985964912280704,0.14731505515757057,state1,8.038038038038039,0.12991685187766752,0.14737604073794328
A,0.12985964912280704,0.14731505515757057,state1,8.048048048048049,0.1299161444810028,0.14737528658190868
A,0.12985964912280704,0.14731505515757057,state1,8.058058058058059,0.12991544555001577,0.14737454145062295
A,0.12985964912280704,0.14731505515757057,state1,8.068068068068069,0.12991475498005878,0.1473738052325396
A,0.12985964912280704,0.14731505515757057,state1,8.078078078078079,0.12991407266773397,0.14737307781744396
A,0.12985964912280704,0.14731505515757057,state1,8.088088088088089,0.12991339851087783,0.1473723590964368
A,0.12985964912280704,0.14731505515757057,state1,8.098098098098099,0.12991273240854598,0.1473716489619182
A,0.12985964912280704,0.14731505515757057,state1,8.108108108108109,0.12991207426099816,0.14737094730757133
A,0.12985964912280704,0.14731505515757057,state1,8.118118118118119,0.1299114239696833,0.1473702540283468
A,0.12985964912280704,0.14731505515757057,state1,8.128128128128129,0.12991078143722487,0.14736956902044684
A,0.12985964912280704,0.14731505515757057,state1,8.138138138138139,0.12991014656740635,0.1473688921813101
A,0.12985964912280704,0.14731505515757057,state1,8.148148148148149,0.1299095192651569,0.147368223409596
A,0.12985964912280704,0.14731505515757057,state1,8.158158158158159,0.12990889943653722,0.14736756260516998
A,0.12985964912280704,0.14731505515757057,state1,8.168168168168169,0.12990828698872542,0.14736690966908836
A,0.12985964912280704,0.14731505515757057,state1,8.178178178178179,0.12990768183000337,0.14736626450358373
A,0.12985964912280704,0.14731505515757057,state1,8.188188188188189,0.12990708386974287,0.14736562701205025
A,0.12985964912280704,0.14731505515757057,state1,8.198198198198199,0.12990649301839216,0.14736499709902937
A,0.12985964912280704,0.14731505515757057,state1,8.208208208208209,0.12990590918746261,0.14736437467019559
A,0.12985964912280704,0.14731505515757057,state1,8.218218218218219,0.12990533228951553,0.1473637596323422
A,0.12985964912280704,0.14731505515757057,state1,8.228228228228229,0.1299047622381491,0.14736315189336774
A,0.12985964912280704,0.14731505515757057,state1,8.238238238238239,0.1299041989479854,0.14736255136226195
