source,phi1_inf,phi2_inf
fix_phi2,0.11028330916095588,0.0897794486215539
fix_phi2,0.11038631907440113,0.09028045112781956
fix_phi2,0.11048766447887266,0.09078145363408523
fix_phi2,0.11059007436878408,0.0912824561403509
fix_phi2,0.11069402854878473,0.09178345864661655
fix_phi2,0.11080037828010468,0.09228446115288222
fix_phi2,0.1109023558802807,0.09278546365914789
fix_phi2,0.11100340755515861,0.09328646616541354
fix_phi2,0.1111055746177928,0.09378746867167921
fix_phi2,0.11120959682901976,0.09428847117794488
fix_phi2,0.11131710275349045,0.09478947368421053
fix_phi2,0.11141770849709125,0.0952904761904762
fix_phi2,0.11151823790545844,0.09579147869674187
fix_phi2,0.11161982507012887,0.09629248120300753
fix_phi2,0.11183262239060635,0.09729448621553886
fix_phi2,0.11193237447894129,0.09779548872180453
fix_phi2,0.11203176174405946,0.09829649122807019
fix_phi1,0.10881754385964913,0.08267894431091512
fix_phi1,0.1093185463659148,0.08510361223066272
fix_phi1,0.10981954887218047,0.08752917492948906
fix_phi1,0.11032055137844614,0.0899560378048723
fix_phi1,0.1108215538847118,0.09238455117844906
fix_phi1,0.11132255639097746,0.09481494523936569
fix_phi1,0.11182355889724313,0.09725073122282081
fix_phi1,0.11232456140350879,0.09969205410120988
fix_phi1,0.11282556390977445,0.10213845767628423
fix_phi1,0.11332656641604012,0.10459376872695945
