phi1,phi2
0.12673953778888195,0.1828856964397252
0.1261836352279825,0.18344159900062462
0.1261836352279825,0.18399750156152406
0.1261836352279825,0.1845534041224235
0.12562773266708308,0.18510930668332293
0.12562773266708308,0.18566520924422236
0.12562773266708308,0.1862211118051218
0.12507183010618364,0.18677701436602123
0.12507183010618364,0.18733291692692067
0.12507183010618364,0.1878888194878201
0.12451592754528419,0.18844472204871957
0.12451592754528419,0.189000624609619
0.12451592754528419,0.18955652717051844
0.12451592754528419,0.19011242973141787
0.12396002498438476,0.1906683322923173
0.12396002498438476,0.19122423485321674
0.12396002498438476,0.19178013741411618
0.12396002498438476,0.1923360399750156
0.12340412242348531,0.19289194253591505
0.12340412242348531,0.1934478450968145
0.12340412242348531,0.19400374765771394
0.12340412242348531,0.19455965021861338
0.12284821986258587,0.1951155527795128
0.12284821986258587,0.19567145534041225
0.12284821986258587,0.19622735790131168
0.12284821986258587,0.19678326046221112
0.12229231730168644,0.19733916302311055
0.12229231730168644,0.19789506558401
0.12229231730168644,0.19845096814490942
0.12229231730168644,0.19900687070580889
0.12229231730168644,0.19956277326670832
0.121736414740787,0.20011867582760776
0.121736414740787,0.2006745783885072
0.121736414740787,0.20123048094940663
0.121736414740787,0.20178638351030606
0.121736414740787,0.2023422860712055
0.121736414740787,0.20289818863210493
0.12118051217988757,0.20345409119300437
0.12118051217988757,0.2040099937539038
0.12118051217988757,0.20456589631480326
0.12118051217988757,0.2051217988757027
0.12118051217988757,0.20567770143660213
0.12118051217988757,0.20623360399750157
0.12062460961898812,0.206789506558401
0.12062460961898812,0.20734540911930044
0.12062460961898812,0.20790131168019987
0.12062460961898812,0.2084572142410993
0.12062460961898812,0.20901311680199874
0.12062460961898812,0.20956901936289818
0.12062460961898812,0.21012492192379764
0.12006870705808868,0.21068082448469708
0.12006870705808868,0.2112367270455965
0.12006870705808868,0.21179262960649595
0.12006870705808868,0.21234853216739538
0.12006870705808868,0.21290443472829482
0.12006870705808868,0.21346033728919425
0.12006870705808868,0.2140162398500937
0.12006870705808868,0.21457214241099312
0.11951280449718925,0.21512804497189256
0.11951280449718925,0.21568394753279202
0.11951280449718925,0.21623985009369145
0.11951280449718925,0.2167957526545909
0.11951280449718925,0.21735165521549032
0.11951280449718925,0.21790755777638976
0.11951280449718925,0.2184634603372892
0.11951280449718925,0.21901936289818863
0.11951280449718925,0.21957526545908806
0.11951280449718925,0.2201311680199875
0.11951280449718925,0.22068707058088693
0.11951280449718925,0.2212429731417864
0.11895690193628981,0.22179887570268583
0.11895690193628981,0.22235477826358527
0.11895690193628981,0.2229106808244847
0.11895690193628981,0.22346658338538414
0.11895690193628981,0.22402248594628357
0.11895690193628981,0.224578388507183
0.11895690193628981,0.22513429106808244
0.11895690193628981,0.22569019362898188
0.11895690193628981,0.22624609618988134
0.11895690193628981,0.22680199875078078
0.11895690193628981,0.2273579013116802
0.11895690193628981,0.22791380387257965
0.11895690193628981,0.22846970643347908
0.11895690193628981,0.22902560899437852
0.11895690193628981,0.22958151155527795
0.11895690193628981,0.23013741411617739
0.11895690193628981,0.23069331667707682
0.11895690193628981,0.23124921923797626
0.11895690193628981,0.23180512179887572
0.11895690193628981,0.23236102435977515
0.11895690193628981,0.2329169269206746
0.11895690193628981,0.23347282948157402
0.11895690193628981,0.23402873204247346
0.11895690193628981,0.2345846346033729
0.11895690193628981,0.23514053716427233
0.11895690193628981,0.23569643972517176
0.11895690193628981,0.2362523422860712
0.11895690193628981,0.23680824484697063
0.11895690193628981,0.2373641474078701
0.11895690193628981,0.23792004996876953
0.11895690193628981,0.23847595252966897
0.11895690193628981,0.2390318550905684
0.11895690193628981,0.23958775765146784
0.11895690193628981,0.24014366021236727
0.11895690193628981,0.2406995627732667
0.11895690193628981,0.24125546533416614
0.11895690193628981,0.24181136789506558
0.11895690193628981,0.242367270455965
0.11895690193628981,0.24292317301686447
0.11895690193628981,0.2434790755777639
0.11895690193628981,0.24403497813866334
0.11895690193628981,0.24459088069956278
0.11895690193628981,0.24514678326046221
0.11895690193628981,0.24570268582136165
0.11895690193628981,0.24625858838226108
0.11895690193628981,0.24681449094316052
0.11895690193628981,0.24737039350405995
0.11895690193628981,0.2479262960649594
0.11895690193628981,0.24848219862585885
0.11895690193628981,0.2490381011867583
0.11895690193628981,0.24959400374765772
0.11895690193628981,0.25014990630855716
0.11895690193628981,0.2507058088694566
0.11951280449718925,0.251261711430356
0.11951280449718925,0.25181761399125546
0.11951280449718925,0.2523735165521549
0.11951280449718925,0.25292941911305433
0.11951280449718925,0.25348532167395377
0.11951280449718925,0.2540412242348532
0.11951280449718925,0.25459712679575264
0.11951280449718925,0.2551530293566521
0.11951280449718925,0.2557089319175515
0.11951280449718925,0.25626483447845094
0.11951280449718925,0.2568207370393504
0.11951280449718925,0.2573766396002498
0.11951280449718925,0.25793254216114925
0.12006870705808868,0.2584884447220487
0.12006870705808868,0.2590443472829482
0.12006870705808868,0.2596002498438476
0.12006870705808868,0.26015615240474704
0.12006870705808868,0.2607120549656465
0.12006870705808868,0.2612679575265459
0.12006870705808868,0.26182386008744535
0.12006870705808868,0.2623797626483448
0.12006870705808868,0.2629356652092442
0.12006870705808868,0.26349156777014365
0.12062460961898812,0.2640474703310431
0.12062460961898812,0.2646033728919425
0.12062460961898812,0.26515927545284196
0.12062460961898812,0.2657151780137414
0.12062460961898812,0.26627108057464083
0.12062460961898812,0.26682698313554026
0.12062460961898812,0.26738288569643975
0.12062460961898812,0.2679387882573392
0.12118051217988757,0.2684946908182386
0.12118051217988757,0.26905059337913806
0.12118051217988757,0.2696064959400375
0.12118051217988757,0.27016239850093693
0.12118051217988757,0.27071830106183636
0.12118051217988757,0.2712742036227358
0.12118051217988757,0.27183010618363523
0.121736414740787,0.27238600874453467
0.121736414740787,0.2729419113054341
0.121736414740787,0.27349781386633354
0.121736414740787,0.274053716427233
0.121736414740787,0.2746096189881324
0.121736414740787,0.27516552154903184
0.121736414740787,0.2757214241099313
0.12229231730168644,0.2762773266708307
0.12229231730168644,0.27683322923173015
0.12229231730168644,0.2773891317926296
0.12229231730168644,0.277945034353529
0.12229231730168644,0.2785009369144285
0.12229231730168644,0.27905683947532794
0.12284821986258587,0.2796127420362274
0.12284821986258587,0.2801686445971268
0.12284821986258587,0.28072454715802625
0.12284821986258587,0.2812804497189257
0.12284821986258587,0.2818363522798251
0.12284821986258587,0.28239225484072455
0.12340412242348531,0.282948157401624
0.12340412242348531,0.2835040599625234
0.12340412242348531,0.28405996252342286
0.12340412242348531,0.2846158650843223
0.12340412242348531,0.28517176764522173
0.12396002498438476,0.28572767020612116
0.12396002498438476,0.2862835727670206
0.12396002498438476,0.28683947532792003
0.12396002498438476,0.28739537788881947
0.12396002498438476,0.2879512804497189
0.12451592754528419,0.28850718301061834
0.12451592754528419,0.2890630855715178
0.12451592754528419,0.28961898813241727
0.12451592754528419,0.2901748906933167
0.12451592754528419,0.29073079325421614
0.12507183010618364,0.29128669581511557
0.12507183010618364,0.291842598376015
0.12507183010618364,0.29239850093691444
0.12507183010618364,0.2929544034978139
0.12507183010618364,0.2935103060587133
0.12562773266708308,0.29406620861961275
0.12562773266708308,0.2946221111805122
0.12562773266708308,0.2951780137414116
0.12562773266708308,0.29573391630231105
0.1261836352279825,0.2962898188632105
0.1261836352279825,0.2968457214241099
0.1261836352279825,0.29740162398500936
0.1261836352279825,0.2979575265459088
0.12673953778888195,0.2985134291068082
0.12673953778888195,0.29906933166770766
0.12673953778888195,0.2996252342286071
0.12673953778888195,0.3001811367895066
0.12729544034978138,0.300737039350406
0.12729544034978138,0.30129294191130546
0.12729544034978138,0.3018488444722049
0.12729544034978138,0.3024047470331043
0.12785134291068082,0.30296064959400376
0.12785134291068082,0.3035165521549032
0.12785134291068082,0.30407245471580263
0.12785134291068082,0.30462835727670207
0.12840724547158025,0.3051842598376015
0.12840724547158025,0.30574016239850094
0.12840724547158025,0.30629606495940037
0.12896314803247969,0.3068519675202998
0.12896314803247969,0.30740787008119924
0.12896314803247969,0.3079637726420987
0.12896314803247969,0.3085196752029981
0.12951905059337915,0.30907557776389755
0.12951905059337915,0.309631480324797
0.12951905059337915,0.3101873828856964
0.13007495315427858,0.31074328544659585
0.13007495315427858,0.31129918800749534
