source,phi1_inf,phi2_inf
fix_phi1,0.2616887218045113,0.11687211531222927
fix_phi1,0.26269097744360903,0.11694128152479344
fix_phi1,0.26369323308270676,0.11701417929804447
fix_phi1,0.26469548872180454,0.11709097297459843
fix_phi1,0.26569774436090227,0.11717188436820207
fix_phi1,0.2667,0.11725722518750976
fix_phi1,0.2677022556390978,0.11734745995369393
fix_phi1,0.2687045112781955,0.11742982878472272
fix_phi1,0.26970676691729323,0.11751304792040261
fix_phi1,0.27070902255639095,0.11759985989947461
fix_phi1,0.27171127819548874,0.11769037009450707
fix_phi1,0.27271353383458646,0.11778472254587513
fix_phi1,0.2737157894736842,0.11788311925759329
fix_phi1,0.274718045112782,0.11798585289787875
fix_phi1,0.2757203007518797,0.11809336760732124
fix_phi1,0.2767225563909774,0.11820638959473563
fix_phi1,0.27734896616541355,0.11828037894895178
fix_phi1,0.27872706766917293,0.11843797635183376
fix_phi1,0.27972932330827066,0.11854600183798095
fix_phi1,0.28073157894736844,0.11865790881771383
fix_phi1,0.28173383458646617,0.11877392723753873
fix_phi1,0.2827360902255639,0.11889441407867929
fix_phi1,0.2837383458646617,0.1190199109986599
fix_phi1,0.28423947368421054,0.119084682404144
fix_phi1,0.2867451127819549,0.11943253845662267
fix_phi1,0.28774736842105264,0.11955833409947098
fix_phi1,0.28874962406015037,0.11968778166976865
fix_phi1,0.28975187969924815,0.11982105028745188
fix_phi1,0.2903782894736842,0.119905973483084
fix_phi1,0.29576541353383456,0.12071112578103031
fix_phi1,0.296015977443609,0.12074587447806027
fix_phi2,0.19487408859721872,0.12037067669172934
fix_phi2,0.27861980637828376,0.12037067669172934
fix_phi2,0.2933369099141869,0.12037067669172934
fix_phi2,0.19031429062306654,0.12137293233082708
fix_phi2,0.29374112417130277,0.12137293233082708
fix_phi2,0.29973300367529765,0.12137293233082708
fix_phi2,0.18627679696526375,0.12237518796992482
fix_phi2,0.304453063552299,0.12237518796992482
fix_phi2,0.3056581735571358,0.12237518796992482
fix_phi2,0.18264017368986407,0.12337744360902257
fix_phi2,0.17932245689520795,0.12437969924812031
fix_phi2,0.17626732728519082,0.12538195488721804
fix_phi2,0.17343474163565323,0.1263842105263158
